what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336589269262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336589278202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336589286070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336589287784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336589409873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336589410997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336589412847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336589588724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336590558166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336590587313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336590701386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336590782600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336590983775
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336591008730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591013088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591019109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591026824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591027663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591032359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591033673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591045196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591047051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336591109537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591160774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591165783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591170350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336591181382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336591186060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591187152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591188299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591204482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591205560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591209566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591247703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591248356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591255567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591270993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591271908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591276618
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336591279732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591280579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591281475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591290579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591293648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591294407
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1336591310894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336591311710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591312622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591313244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591317308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591328361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591329135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591349394
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336591354904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336591355245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591355751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591399473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591422718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336591756876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336592122950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599666513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599667697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599743060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599743851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599744735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599745921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599746794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336599747221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336615357616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336615372542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336615380535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336615382021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336664517099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336664520162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336664524484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336664525080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336664714033
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336664730921
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336664735718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336664743978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336665260431
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665277001
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665283606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336665289384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336665406590
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336665409893
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665412616
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336665415586
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665416590
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336665421535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336665421570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336665422443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336665423319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336665427971
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665429197
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665465270
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665473288
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336665493753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665495750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665497398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665606057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336665671782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336665672351
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665712202
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665713018
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665729747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665743548
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665750734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665760403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665762580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336665772083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336665776587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665780311
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665793194
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665796381
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336665816985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665826758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665835936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336665842440
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336665846982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.next",1336665849081
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336665855341
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336665856887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.next",1336665860574
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336665864736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665880808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665888795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336665899462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336665902211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336665975299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336665976792
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336665993025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336665996065
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336666001656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336666013200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666015896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666016957
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336666020539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666027845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666031527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1336666031537
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666037127
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666037195
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336666042684
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666042912
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666043025
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666051869
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666052429
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666052429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1336666053927
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666055963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666062313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666091792
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336666093036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666093804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666094909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1336666094917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666098501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666099518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1336666099525
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666101216
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336666107377
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336666120429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666121242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666153635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336666156797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666157489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666159588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336666160958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667033310
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336667035153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336667041375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667042893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667078117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667078242
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336667100259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667113496
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336667117272
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336667122204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667123314
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336667140959
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336667146237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667185391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1336667185418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667193539
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336667217586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667219269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667232481
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336667237273
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336667256224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667265244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667298788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667299973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667377633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667377756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667378664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667404835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667410621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667411975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667425072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667436782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667689186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667693930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667892418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667905017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667905974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336667911145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336667923997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336668241770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336668242410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336668244788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336668248601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336668248932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336668281666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336668282314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336674697628
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336674706896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336674744721
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336674749671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336674752063
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336674753844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336674755790
